,AMP,Pyruvate,Acetyl-CoA,Glutamate,2OG,Oxaloacetate,Glycine,Succinate,UDP-N-acetylglucosamine,lysine,Aspartate,Glutathione,Arginine,Glutamine,Serine,Methionine,Ornithine,Phenylalanine,Tyrosine,Succinyl-CoA,Cysteine,B-Alanine,Propanoyl-CoA,Glucose-1-phosphate,UMP,Dolichyl phosphate,CDP,Choline,G3P,PRPP,Fumarate,Leucine,IMP,Putrescine,Histidine,GMP,Proline,Malate,Citrate,UDP-glucuronic acid,Valine,Cholesterol,Threonine,3PD,dCMP,Lactate,Hypoxanthine,Glucose,Citrulline,GABA,dTMP,dUMP,Xanthine,Chondroitin,Isoleucine,"(E,E)-Farnesyl-PP",Deoxyadenosine,XMP,G6P,dCDP,Spermine,Argininosuccinate,Dolichyl phosphate D-mannose,AICAR,Fatty Acid,Pyrimidine,(Glc)3 (GlcNAc)2 (Man)9 (Asn)1,(GlcNAc)4 (Man)3 (Asn)1,(Gal)2 (GlcA)1 (Xyl)1 (Ser)1,(Gal)1 (GlcNAc)1 (Man)1 (Ser/Thr)1
A.379,0.008190155,0.0011126585,0.0067495443,-0.013421923,0.013191209,-0.0076677185,-0.014256099,0.016854238,-0.0095286835,0.008814253,-0.031747058,-0.005534057,0.017303992,0.01822354,-0.0066151973,-0.021397918,0.0011762064,1.6685575e-05,0.0022118054,0.008356562,0.0037316391,0.012274371,0.0050206743,-0.008775737,0.005844295,-0.020552628,0.005007338,-0.02069955,0.00023980439,-0.019622453,0.02254938,-0.0059817135,0.00571803,-0.013870404,-0.003400132,0.01074861,0.013171343,0.0035777688,0.0098455995,-0.010251388,-0.0015718727,-2.3078173e-06,-0.018514886,-0.0005040411,6.0435385e-05,-0.004922867,-0.0036194162,-0.013048327,-2.7034432e-05,0.0045942664,0.002299875,-0.0144516975,-0.013303079,-0.017180264,-0.000627175,-0.009964301,0.022486383,-0.03609986,0.004570093,-0.016896095,0.020969257,-0.0065627806,0.004411325,-0.014979109,-0.0032006353,-0.00016348995,-0.008840978,-0.009523399,-0.0016719662,-0.01793739
C.154,0.008223664,-0.0005018674,0.025413089,-0.016087562,0.003098243,-0.00067898445,-0.014369717,0.016743295,-0.010761188,0.008993141,-0.03164572,-0.0055357893,0.017303992,0.021255748,-0.0064976364,-0.021662354,0.014162306,1.6685575e-05,0.0022370964,0.007426018,0.0037047686,0.0121542085,0.0053807013,-0.008775737,0.010939211,-0.018079245,-0.0034169592,-0.02069955,-0.00017610192,-0.019350342,0.022402018,-0.0059637427,0.0035432354,-0.013869843,-0.003302291,0.010865182,0.0018175524,0.0035693347,0.012989163,-0.010251388,-0.00076984754,-1.4521647e-06,-0.018500939,-0.001176849,0.00011054054,-0.004922867,-0.0036194162,-0.013048327,-2.5235116e-05,0.0045942664,0.004018441,-0.014399514,-0.013419069,-0.017381877,-0.0005556592,-0.0159562,0.021272076,-0.035768606,0.006989356,-0.017003883,0.021260336,-0.00656458,0.004615728,-0.013177708,-0.009036556,-0.00014116801,-0.008531794,-0.0127104,-0.0013643168,-0.018141793
B.258,0.008196823,0.0007313676,0.023206852,-0.013664871,0.008138799,-0.0029397141,-0.014751615,0.016773071,-0.011286231,0.00896395,-0.031650327,-0.0053984337,0.017303992,0.018598491,-0.0061896443,-0.02067867,0.0056381337,1.6685575e-05,0.0022036918,0.006709406,0.0034308475,0.012198517,0.00517815,-0.008775737,0.0071737766,-0.017664233,0.0010325275,-0.02069955,0.0006208569,-0.019839138,0.022443682,-0.005972624,0.0050590634,-0.013870358,-0.003415823,0.010850705,0.008983431,0.0038536638,0.009984687,-0.010251388,-0.00064055016,-2.9611401e-06,-0.018459365,-0.0011921832,0.00010275468,-0.004922867,-0.0036194162,-0.013048327,-2.5313348e-05,0.0045942664,0.0031650662,-0.014407076,-0.013229288,-0.017678902,-0.00019234826,-0.017952086,0.022099616,-0.036106206,0.007248055,-0.017230365,0.020533606,-0.0065645017,0.004482709,-0.014522448,-0.006744176,-7.194467e-05,-0.008943126,-0.01474943,-0.0011074059,-0.018008774
A.380,0.008196492,0.0005517937,0.008720562,-0.011580735,0.0071862275,-0.008738084,-0.014629474,0.01704748,-0.009873347,0.00860104,-0.03167001,-0.0072186817,0.017303992,0.018050553,-0.006301066,-0.021146432,0.003363971,1.6685575e-05,0.0022107996,0.009628406,0.0037883418,0.012547413,0.00510275,-0.008775737,0.0011921525,-0.017661558,0.0068727545,-0.02069955,0.0010717809,-0.019751333,0.022462636,-0.0059705675,0.0060051307,-0.013860992,-0.0036315322,0.010825001,0.011409102,0.0033794194,0.016106203,-0.010251388,-0.0020388006,-3.7224963e-06,-0.018682674,-0.00031424477,0.000106241554,-0.004922867,-0.0036194162,-0.013048327,-2.5656074e-05,0.0045942664,0.0027725697,-0.014403902,-0.013225354,-0.017407395,-0.000376496,-0.014643324,0.022139316,-0.036151268,0.003951367,-0.017297138,0.020789728,-0.006564159,0.0045889616,-0.015195146,-0.0013065189,-0.00020513125,-0.009327412,-0.014102273,-0.001467485,-0.018115027
A.381,0.008218516,0.00028367713,0.016823959,-0.013643548,0.0065630684,-0.005295573,-0.014654303,0.01690536,-0.010945233,0.0089381635,-0.031669557,-0.004310016,0.017303992,0.017555648,-0.0062847584,-0.02090916,0.0045948476,1.6685575e-05,0.002208855,0.0075388905,0.0035438398,0.0122621,0.005176302,-0.008775737,0.009466708,-0.017325189,0.00016444549,-0.02069955,-2.4236739e-05,-0.019703858,0.022452213,-0.0059711933,0.0045808256,-0.013852033,-0.0033764243,0.010879263,0.010291336,0.0038216114,0.013859019,-0.010251388,-0.0009955554,-2.4067704e-06,-0.01851435,-0.00081150234,7.5053424e-05,-0.004922867,-0.0036194162,-0.013048327,-2.5648624e-05,0.0045942664,0.0035619289,-0.014434569,-0.013345189,-0.01736907,-0.00037093554,-0.015255899,0.021529919,-0.03586123,0.0072423182,-0.016776536,0.020647839,-0.0065641664,0.004599709,-0.0141130835,-0.005520627,-0.0001749266,-0.0059427023,-0.015426509,-0.001442004,-0.018125774
B.259,0.008213911,0.0004992373,0.015623428,-0.012918547,0.0078377435,-0.004750697,-0.01467693,0.01691195,-0.008304911,0.008711666,-0.031677295,-0.0049646464,0.017303992,0.017421873,-0.006260872,-0.0209838,0.007326591,1.6685575e-05,0.0022208206,0.00840723,0.003629149,0.01232058,0.0050007217,-0.008775737,0.004024148,-0.01781435,0.0025552325,-0.02069955,0.0004528761,-0.019726299,0.022452593,-0.005978644,0.004772596,-0.013868427,-0.0034012944,0.010856159,0.0074243527,0.0036734045,0.0120370835,-0.010251388,-0.00168837,-1.6915146e-06,-0.018560663,-0.0007743975,0.00013151392,-0.004922867,-0.0036194162,-0.013048327,-2.578646e-05,0.0045942664,0.0032621324,-0.014381319,-0.013364233,-0.0174039,-0.00034541916,-0.012525453,0.021743735,-0.035877384,0.0038641058,-0.017397773,0.020706698,-0.0065640286,0.0045472533,-0.014242813,-0.006077111,-0.00020853616,-0.00739412,-0.014528476,-0.0014868043,-0.018073319
A.382,0.008203454,0.0012220778,0.008731939,-0.013100117,0.01321596,-0.00661291,-0.014219696,0.016881611,-0.009200292,0.008763,-0.03174885,-0.006075327,0.017303992,0.018371942,-0.0066046175,-0.021391526,0.0015243851,1.6685575e-05,0.0022125132,0.009111678,0.0038537765,0.012430565,0.0051095746,-0.008775737,0.003807336,-0.02079639,0.0063974373,-0.02069955,3.3438206e-05,-0.019528292,0.022550005,-0.005975455,0.0057848617,-0.013810708,-0.003502667,0.010777935,0.01275274,0.0033676773,0.008761957,-0.010251388,-0.0019329577,-1.84495e-06,-0.018575236,-9.658374e-05,6.974861e-05,-0.004922867,-0.0036194162,-0.013048327,-2.706796e-05,0.0045942664,0.0026251674,-0.014440753,-0.013313122,-0.016890302,-0.00072682183,-0.00853802,0.02220373,-0.03605763,0.0038245432,-0.016922731,0.020948634,-0.006562747,0.004340239,-0.015022293,-0.005725965,-0.00021714903,-0.009993792,-0.008488126,-0.0019891076,-0.017866304
C.155,0.008226581,-0.00013969466,0.019742824,-0.01464124,0.0048123607,-0.0038803946,-0.014717951,0.016929124,-0.010569053,0.008983411,-0.031641047,-0.0039439644,0.017303992,0.018258398,-0.0062232614,-0.020602092,0.009683337,1.6685575e-05,0.0022311583,0.0067667793,0.003418155,0.012195403,0.005180951,-0.008775737,0.013040394,-0.016915781,-0.0030828528,-0.02069955,-0.0003501922,-0.019713555,0.022401176,-0.0059525073,0.0040743835,-0.0138510605,-0.0033484697,0.010880437,0.0056351703,0.0039088577,0.014149621,-0.010251388,-0.00053876033,-2.2749882e-06,-0.018494263,-0.001086615,6.7442656e-05,-0.004922867,-0.0036194162,-0.013048327,-2.515316e-05,0.0045942664,0.0040556043,-0.014442854,-0.013365038,-0.017435484,-0.00016941514,-0.015216145,0.021199005,-0.035825975,0.0075506903,-0.016535811,0.020450905,-0.006564662,0.0045974255,-0.013675794,-0.007024482,-0.00013618357,-0.0074556023,-0.01562541,-0.0013912804,-0.01812349
C.156,0.008220609,0.0001344718,0.026738629,-0.012189835,0.0063658813,-0.0030574333,-0.014596965,0.016792282,-0.011075797,0.008927755,-0.03165436,-0.0068647293,0.017303992,0.018684687,-0.0063443035,-0.020669132,0.008799471,1.6685575e-05,0.0022166818,0.0071391333,0.0034850012,0.01224179,0.005240541,-0.008775737,0.0099494755,-0.017327843,-0.0015667342,-0.02069955,0.0004904568,-0.01968246,0.022433564,-0.0059666336,0.0046844706,-0.0137915565,-0.0034386516,0.01086117,0.006244121,0.0038933903,0.011759803,-0.010251388,-0.0008348017,-1.6838312e-06,-0.018508568,-0.0011634374,9.3553215e-05,-0.004922867,-0.0036194162,-0.013048327,-2.5384128e-05,0.0045942664,0.003754735,-0.014415354,-0.013281681,-0.017331742,-0.0002979166,-0.020021139,0.021515755,-0.036003508,0.0071914457,-0.016972605,0.020498678,-0.006564431,0.0046556965,-0.014242753,-0.0083333105,-9.238906e-05,-0.008235201,-0.014537059,-0.0014485158,-0.018181762
A.383,0.008202974,0.00017199293,0.008506525,-0.010780573,0.0072954306,-0.004566623,-0.014526779,0.016850963,-0.011468368,0.008859731,-0.031682726,-0.0073737395,0.017303992,0.017388644,-0.0062446035,-0.021498516,0.005789645,1.6685575e-05,0.0022033527,0.008487353,0.0039032632,0.012493933,0.005063217,-0.008775737,-0.00095689297,-0.018889902,0.005839873,-0.02069955,-0.0002392754,-0.019767836,0.022486404,-0.0059865117,0.0050847754,-0.013879473,-0.0036059916,0.010755308,0.009681342,0.0032520741,0.012989029,-0.010251388,-0.0017753928,-3.1264499e-06,-0.018504754,-0.00027107913,0.00017859414,-0.004922867,-0.0036194162,-0.013048327,-2.5883317e-05,0.0045942664,0.003197819,-0.0143445805,-0.01333604,-0.017180532,-0.000553221,-0.009830253,0.021949073,-0.03603766,0.006808292,-0.017763447,0.021076486,-0.0065639317,0.004573554,-0.014415935,-0.0022693723,-0.00017719157,-0.004856795,-0.013133146,-0.0016650222,-0.01809962
B.260,0.008137941,0.0009348728,0.007826857,-0.01040405,0.009528407,-0.0047150087,-0.0142572615,0.016901098,-0.009375261,0.008666955,-0.03169947,-0.009380955,0.017303992,0.018875236,-0.0065112934,-0.022151813,0.0024997704,1.6685575e-05,0.0021931082,0.010185974,0.004021854,0.012414644,0.0050777458,-0.008775737,-0.003156215,-0.019581005,0.009935964,-0.02069955,-1.579523e-05,-0.019644886,0.022504248,-0.005990505,0.005868703,-0.013852774,-0.0035031587,0.010738358,0.011997579,0.0029437393,0.010837659,-0.010251388,-0.0028224676,-1.4794059e-06,-0.018600985,0.00017506676,0.00014247373,-0.004922867,-0.0036194162,-0.013048327,-2.6177615e-05,0.0045942664,0.0012326688,-0.014373377,-0.013286658,-0.01729545,-0.0007979525,-0.007636564,0.023113126,-0.03613598,0.0038822256,-0.017924923,0.021510199,-0.0065636374,0.0044876337,-0.015059665,-0.0039578825,-0.0002007354,-0.010013014,-0.010260038,-0.0015443973,-0.018013699
C.157,0.00823205,-8.724257e-05,0.026667174,-0.016127676,0.00260633,-0.0030479413,-0.014728295,0.01662847,-0.011828916,0.009080131,-0.031602386,-0.0032346514,0.017303992,0.01909486,-0.00621479,-0.020461142,0.012043634,1.6685575e-05,0.002239801,0.006437601,0.0033161128,0.012006843,0.0053800754,-0.008775737,0.01887554,-0.015734242,-0.008484814,-0.02069955,-0.00057996064,-0.019521106,0.022353664,-0.005958438,0.0030587502,-0.013854471,-0.0032041073,0.0108807385,0.0032463055,0.0042363107,0.015269458,-0.010251388,-0.00029310724,-1.2713717e-06,-0.018380806,-0.0010949236,5.787611e-05,-0.004922867,-0.0036194162,-0.013048327,-2.4490058e-05,0.0045942664,0.0047295988,-0.014454104,-0.013425119,-0.017575048,-0.00022695679,-0.01881979,0.020541938,-0.03572554,0.0089784525,-0.016184278,0.020411655,-0.006565325,0.004419692,-0.01271762,-0.00932841,-9.198673e-05,-0.0070305467,-0.018043302,-0.001210887,-0.017945757
D.131,0.008191522,0.00089462474,0.013204325,-0.012219787,0.009574705,-0.0052996557,-0.014488423,0.016872846,-0.009174185,0.008609898,-0.031704873,-0.006321658,0.017303992,0.017806942,-0.0064240266,-0.021376759,0.0036667064,1.6685575e-05,0.0021977536,0.010161823,0.0038004601,0.012413004,0.005131658,-0.008775737,0.0006816089,-0.019209184,0.0071815588,-0.02069955,0.00072667,-0.019850418,0.022513516,-0.0059826374,0.006072849,-0.0138536645,-0.003540367,0.010831054,0.010766206,0.003503561,0.010594174,-0.010251388,-0.0027379035,-1.5092082e-06,-0.018633768,-0.0006344146,0.0001087673,-0.004922867,-0.0036194162,-0.013048327,-2.6274472e-05,0.0045942664,0.0023979396,-0.014401443,-0.013239004,-0.017211452,-0.0006962046,-0.010941361,0.022402672,-0.036121048,0.0041139685,-0.017425682,0.020943359,-0.0065635405,0.0044442415,-0.015295282,-0.006038949,-0.00016188808,-0.00754267,-0.012564965,-0.0016601197,-0.017970307
E.157,0.008191392,0.0004438497,0.0022312663,-0.009342521,0.011226737,-0.0085021835,-0.014122399,0.017081905,-0.011592271,0.008402482,-0.031643536,-0.009937119,0.017303992,0.018497685,-0.00657966,-0.022471458,0.009818979,1.6685575e-05,0.0022128262,0.010768576,0.005080671,0.0127213765,0.004806351,-0.008775737,-0.0020847023,-0.020102568,0.007042248,-0.02069955,-0.00034973025,-0.019327387,0.02244481,-0.0059850514,0.0051859766,-0.013841386,-0.003763929,0.010811023,0.005544422,0.0032662153,0.012286738,-0.010251388,-0.0031261533,-1.8663704e-06,-0.018645778,0.00043647736,0.00020072237,-0.004922867,-0.0036194162,-0.013048327,-2.5197864e-05,0.0045942664,0.0026257187,-0.014330052,-0.013283767,-0.017527603,-0.0007223999,-0.0050973305,0.022287795,-0.036073126,0.0056028776,-0.017979886,0.021686122,-0.006564617,0.004386902,-0.014565185,-0.0038904399,-0.00024669804,-0.008449793,-0.010319136,-0.0012919344,-0.017912967
B.261,0.008193519,0.00015133992,0.0063498393,-0.011201054,0.011091181,-0.0042868983,-0.014637729,0.01696749,-0.007764565,0.008873656,-0.0317066,-0.0070644994,0.017303992,0.017618502,-0.00628528,-0.021485835,0.0031389259,1.6685575e-05,0.0022314116,0.010715006,0.00426687,0.012431217,0.0051193647,-0.008775737,0.00036272407,-0.018513497,0.0057215355,-0.02069955,0.0013228953,-0.019664422,0.022472586,-0.006011009,0.0057711005,-0.013824626,-0.0036347955,0.010648988,0.011973439,0.003309831,0.008721665,-0.010251388,-0.003359431,-1.4198013e-06,-0.018550977,-0.00025957893,0.00014970824,-0.004922867,-0.0036194162,-0.013048327,-2.6304275e-05,0.0045942664,0.0028501004,-0.014366917,-0.013242133,-0.017659768,-0.0012614294,-0.0034436462,0.022156237,-0.036272146,0.001610186,-0.017717812,0.021058485,-0.0065635107,0.004313566,-0.015070453,-0.0060549676,-8.5672364e-05,-0.009950221,-0.012297861,-0.0011811815,-0.017839631
B.262,0.008099839,0.0016325153,0.0056716315,-0.010090917,0.008862528,-0.0069411676,-0.014752995,0.016986582,-0.0098697115,0.008999638,-0.031750336,-0.00746313,0.017303992,0.01660701,-0.0061849114,-0.02141194,0.00129807,1.6685575e-05,0.0022075586,0.007966682,0.004135161,0.012552829,0.0046476983,-0.008775737,-0.009334177,-0.020378167,0.014533024,-0.02069955,0.0012464896,-0.020095944,0.022550397,-0.006044537,0.0068681836,-0.013838041,-0.0037193447,0.0107880905,0.012497483,0.0039190054,0.013225123,-0.010251388,-0.0013153492,-1.2847595e-06,-0.018344298,-0.001384886,0.00018746778,-0.004922867,-0.0036194162,-0.013048327,-2.7094036e-05,0.0045942664,0.0003491342,-0.014339082,-0.01321543,-0.017299451,-0.0007046908,-0.010838129,0.023496011,-0.036210366,0.0050713383,-0.018456254,0.020892456,-0.006562721,0.0046638977,-0.015849307,-0.00021339953,-0.00012273528,-0.008621544,-0.01012633,-0.0015256293,-0.018189963
B.263,0.008127674,0.00077821687,0.0054965913,-0.01151976,0.008191713,-0.005380137,-0.014600994,0.01685889,-0.010636793,0.008663267,-0.031725995,-0.0073309657,0.017303992,0.018117653,-0.006316023,-0.021634951,-0.0032211393,1.6685575e-05,0.0022302568,0.0112569835,0.0038552964,0.012351157,0.0052695386,-0.008775737,0.0014997721,-0.019411149,0.006169636,-0.02069955,0.0010275096,-0.019705541,0.022494104,-0.005996257,0.0060085133,-0.013716373,-0.0035289824,0.010756686,0.017520068,0.0031285733,0.01220502,-0.010251388,-0.0035126894,-1.9664876e-06,-0.018661007,-0.00058257394,0.000114079565,-0.004922867,-0.0036194162,-0.013048327,-2.6654452e-05,0.0045942664,0.0013989657,-0.014396779,-0.013246335,-0.017547995,-0.0008842596,-0.006214247,0.022959301,-0.036188938,0.0050952546,-0.017765481,0.021129861,-0.0065631606,0.004504502,-0.015225664,-0.0035008043,-0.000111425295,-0.009412602,-0.009928562,-0.0012896471,-0.018030567
B.264,0.008184448,0.0007886924,0.00030976906,-0.011846274,0.009582152,-0.0037724506,-0.014712596,0.01726221,-0.006377833,0.009010069,-0.031701446,-0.0059760553,0.017303992,0.017113628,-0.006227199,-0.021493241,0.0042742454,1.6685575e-05,0.0022316054,0.008819552,0.0039997185,0.012284463,0.0047613345,-0.008775737,-0.0040828288,-0.018488899,0.009160597,-0.02069955,0.0024835467,-0.019777663,0.022470422,-0.006008625,0.0061381087,-0.013859852,-0.003490895,0.010690033,0.010441242,0.0032219738,0.010025039,-0.010251388,-0.0017166673,-1.3601966e-06,-0.018429652,-0.0007494502,0.0001838468,-0.004922867,-0.0036194162,-0.013048327,-2.6214868e-05,0.0045942664,0.0024563223,-0.0143413395,-0.013231583,-0.01762934,-0.001284265,0.0038007628,0.02239103,-0.03626413,-0.00049074367,-0.018039253,0.021034613,-0.0065636,0.0045091733,-0.015359089,-0.0071558356,-8.281879e-05,-0.010410786,-0.013076849,-0.0011749975,-0.018035239
A.384,0.008183636,0.00085999444,0.015387073,-0.012168765,0.0047343643,-0.004323719,-0.014715314,0.01687492,-0.00955634,0.008954488,-0.03167772,-0.0068610585,0.017303992,0.018572362,-0.006225519,-0.020909384,0.005146943,1.6685575e-05,0.002222024,0.0072786864,0.0035956446,0.012252303,0.0051516257,-0.008775737,0.005738467,-0.017775293,0.0025597475,-0.02069955,0.0006297156,-0.01972194,0.022451695,-0.0059641004,0.0046787784,-0.013866584,-0.0033358335,0.010846578,0.0094158035,0.0037614703,0.014830396,-0.010251388,-0.0008256226,-2.144836e-06,-0.0184872,-0.00064829644,9.535253e-05,-0.004922867,-0.0036194162,-0.013048327,-2.579391e-05,0.0045942664,0.002453521,-0.014413595,-0.013372488,-0.017436318,-0.00028428202,-0.011722123,0.022385435,-0.035878517,0.0047390424,-0.017289251,0.020689204,-0.006564021,0.0045772493,-0.014149711,-0.0066854656,-0.00020571984,-0.0067106187,-0.014243983,-0.0014099516,-0.018103315
C.158,0.008229895,-0.00028240308,0.03284554,-0.015561625,0.0027165199,-0.002002148,-0.01472328,0.01669738,-0.0123713035,0.009046204,-0.031613696,-0.0036051762,0.017303992,0.01890331,-0.006223956,-0.020143643,0.01354727,1.6685575e-05,0.0022398718,0.0064875428,0.0032896735,0.011942035,0.005273711,-0.008775737,0.02088797,-0.016123798,-0.008188579,-0.02069955,-0.0005512461,-0.019598782,0.022366166,-0.0059742928,0.0031775534,-0.013834254,-0.003180936,0.010892145,0.0020569544,0.0043836236,0.013965055,-0.010251388,-0.00046688458,-1.3136305e-06,-0.018403694,-0.001247583,3.813207e-05,-0.004922867,-0.0036194162,-0.013048327,-2.4683774e-05,0.0045942664,0.004561797,-0.01448391,-0.013414748,-0.017347172,-0.00023571146,-0.023472793,0.02080978,-0.035708882,0.009645861,-0.015951175,0.020143464,-0.0065651312,0.0046468787,-0.012838587,-0.009639345,-5.034916e-05,-0.0069183707,-0.016435824,-0.0013899468,-0.018172944
A.385,0.008214913,-0.00010135397,0.010421537,-0.013323575,0.0058246115,-0.005658252,-0.014710929,0.016981058,-0.009842889,0.008926384,-0.03167165,-0.0042875423,0.017303992,0.01715173,-0.006230071,-0.020926043,0.007391601,1.6685575e-05,0.0022239052,0.007010231,0.0036388095,0.012487622,0.00511026,-0.008775737,0.0062325,-0.018227495,0.0015391447,-0.02069955,0.00048673898,-0.01982759,0.022441003,-0.00595966,0.004795946,-0.013865547,-0.0036399513,0.010873202,0.0080021005,0.0038236827,0.014938846,-0.010251388,-0.0007132231,-3.1315722e-06,-0.01852192,-0.0010906756,0.000106398016,-0.004922867,-0.0036194162,-0.013048327,-2.5685877e-05,0.0045942664,0.0034711808,-0.014403321,-0.013350673,-0.017376035,-0.00018241,-0.013955792,0.021655353,-0.035866924,0.0058212243,-0.017159339,0.02066882,-0.006564129,0.004623644,-0.0142647475,-0.00073044,-0.00013692118,-0.008956164,-0.012689538,-0.0014783703,-0.01814971
B.265,0.008154601,0.0009017177,0.025078457,-0.013798267,0.0065057883,-0.004283352,-0.01463104,0.01696958,-0.010515587,0.008764997,-0.031668525,-0.0041798414,0.017303992,0.017466838,-0.006307423,-0.020699069,0.005776003,1.6685575e-05,0.002198156,0.008852793,0.003492481,0.0124143455,0.005156871,-0.008775737,0.0047813654,-0.017758891,0.003913898,-0.02069955,-0.000329718,-0.019833893,0.022467192,-0.005979359,0.005397141,-0.013827595,-0.0035977066,0.010882992,0.008639781,0.0037283748,0.012555167,-0.010251388,-0.0019671707,-1.4538236e-06,-0.018615082,-0.0008570105,9.62317e-05,-0.004922867,-0.0036194162,-0.013048327,-2.5629997e-05,0.0045942664,0.0019045025,-0.014413439,-0.013231464,-0.017694868,-0.00041198055,-0.01968306,0.022790665,-0.036029734,0.0069594197,-0.017449342,0.020520315,-0.006564185,0.004505113,-0.0148168355,-0.008119628,-0.000105889514,-0.0063075274,-0.01637078,-0.0011013485,-0.018031178
C.159,0.008224525,-0.00043251738,0.02206124,-0.01521112,0.004786578,-0.0026614051,-0.014710955,0.016836777,-0.011119561,0.009078931,-0.03162828,-0.0048986585,0.017303992,0.019803656,-0.006231837,-0.020656466,0.011009166,1.6685575e-05,0.002222024,0.0062360447,0.0033879718,0.0121308435,0.005323302,-0.008775737,0.014098704,-0.01618189,-0.003637094,-0.02069955,-0.0003150925,-0.019652877,0.022395894,-0.0059414506,0.0036859326,-0.013858286,-0.0033039898,0.010879815,0.004574744,0.004017025,0.0129146725,-0.010251388,-0.00018531224,-2.3883767e-06,-0.018429264,-0.0012332499,5.9969723e-05,-0.004922867,-0.0036194162,-0.013048327,-2.4933368e-05,0.0045942664,0.0040662885,-0.014451742,-0.013421841,-0.017365426,-8.850102e-05,-0.015833471,0.021243649,-0.03573335,0.008227814,-0.016451739,0.020518228,-0.0065648817,0.0045203045,-0.013305768,-0.0076544285,-0.00011610426,-0.0069471,-0.017226778,-0.0014571659,-0.01804637
A.386,0.008215833,0.0002858527,0.014660846,-0.013456598,0.006533102,-0.0060800444,-0.01459006,0.01695766,-0.010705577,0.008896373,-0.03166504,-0.004427098,0.017303992,0.017468998,-0.0063495655,-0.020974055,0.0049942704,1.6685575e-05,0.002215851,0.007855674,0.003514749,0.012255641,0.0051766895,-0.008775737,0.008809954,-0.017555535,0.00048165396,-0.02069955,0.00016637146,-0.019727089,0.022442121,-0.005969554,0.004688427,-0.013856873,-0.003369823,0.010879576,0.009851811,0.0038696676,0.014493659,-0.010251388,-0.0011927276,-2.4475157e-06,-0.018556014,-0.0010265764,7.9441816e-05,-0.004922867,-0.0036194162,-0.013048327,-2.5570393e-05,0.0045942664,0.0034254491,-0.01442977,-0.013332255,-0.017404065,-0.00036526378,-0.015030413,0.021672612,-0.03588123,0.0070359968,-0.01686525,0.020701155,-0.0065642446,0.0046060868,-0.014203176,-0.0042087883,-0.00017506815,-0.0072299093,-0.014432408,-0.0014330111,-0.018132152
